"","GEOID","X","Y"
"1593",1593,-43.557314478224,-22.9616645296306
"1594",1594,-43.5524384861174,-22.9616200915801
"1595",1595,-43.5475625061434,-22.9615755037043
"1596",1596,-43.5426865383429,-22.9615307660048
"1597",1597,-43.5378105827567,-22.961485878483
"1598",1598,-43.5329346394256,-22.9614408411406
"1599",1599,-43.5280587083905,-22.9613956539789
"1600",1600,-43.5231827896922,-22.9613503169997
"1601",1601,-43.5183068833714,-22.9613048302043
"1602",1602,-43.513430989469,-22.9612591935944
"1603",1603,-43.5085551080258,-22.9612134071714
"1604",1604,-43.5036792390826,-22.9611674709371
"1605",1605,-43.4988033826802,-22.9611213848928
"1606",1606,-43.4939275388595,-22.9610751490402
"1607",1607,-43.4890517076613,-22.9610287633809
"1608",1608,-43.4841758891263,-22.9609822279164
"1609",1609,-43.4793000832954,-22.9609355426483
"1610",1610,-43.4744242902095,-22.9608887075782
"1611",1611,-43.4695485099092,-22.9608417227076
"1612",1612,-43.4646727424354,-22.9607945880383
"1613",1613,-43.4597969878289,-22.9607473035717
"1614",1614,-43.4549212461306,-22.9606998693096
"1615",1615,-43.4500455173812,-22.9606522852534
"1616",1616,-43.4451698016215,-22.9606045514049
"1617",1617,-43.4402940988924,-22.9605566677656
"1618",1618,-43.4354184092347,-22.9605086343371
"1619",1619,-43.4305427326891,-22.9604604511212
"1620",1620,-43.4256670692964,-22.9604121181194
"1621",1621,-43.4207914190976,-22.9603636353334
"1622",1622,-43.4159157821333,-22.9603150027648
"1623",1623,-43.4110401584443,-22.9602662204153
"1624",1624,-43.4061645480716,-22.9602172882865
"1625",1625,-43.4012889510558,-22.9601682063801
"1626",1626,-43.3964133674378,-22.9601189746978
"1627",1627,-43.3915377972584,-22.9600695932412
"1628",1628,-43.3866622405583,-22.9600200620121
"1629",1629,-43.3817866973784,-22.959970381012
"1630",1630,-43.3769111677595,-22.9599205502428
"1631",1631,-43.3720356517424,-22.959870569706
"1632",1632,-43.3671601493678,-22.9598204394034
"1633",1633,-43.3622846606766,-22.9597701593367
"1634",1634,-43.3574091857095,-22.9597197295075
"1635",1635,-43.3525337245074,-22.9596691499177
"1636",1636,-43.347658277111,-22.9596184205689
"1637",1637,-43.3427828435611,-22.9595675414628
"1638",1638,-43.3379074238986,-22.9595165126012
"1639",1639,-43.3330320181642,-22.9594653339859
"1640",1640,-43.3281566263987,-22.9594140056184
"1641",1641,-43.3232812486429,-22.9593625275007
"1642",1642,-43.3184058849376,-22.9593108996344
"1643",1643,-43.3135305353236,-22.9592591220213
"1644",1644,-43.3086551998417,-22.9592071946631
"1645",1645,-43.3037798785326,-22.9591551175617
"1646",1646,-43.2989045714371,-22.9591028907187
"1647",1647,-43.2940292785961,-22.9590505141361
"1648",1648,-43.2891540000503,-22.9589979878154
"1649",1649,-43.2842787358405,-22.9589453117586
"1650",1650,-43.2794034860075,-22.9588924859674
"1651",1651,-43.274528250592,-22.9588395104435
"1652",1652,-43.2696530296349,-22.958786385189
"1653",1653,-43.2647778231769,-22.9587331102054
"1654",1654,-43.2599026312588,-22.9586796854946
"1655",1655,-43.2550274539215,-22.9586261110585
"1656",1656,-43.2501522912056,-22.9585723868988
"1657",1657,-43.2452771431519,-22.9585185130174
"1658",1658,-43.2404020098013,-22.9584644894161
"1659",1659,-43.2355268911945,-22.9584103160968
"1660",1660,-43.2306517873723,-22.9583559930613
"1661",1661,-43.2257766983754,-22.9583015203113
"1662",1662,-43.2209016242447,-22.9582468978489
"1663",1663,-43.2160265650209,-22.9581921256758
"1664",1664,-43.2111515207448,-22.9581372037939
"1665",1665,-43.2062764914571,-22.9580821322051
"1666",1666,-43.2014014771987,-22.9580269109112
"1667",1667,-43.1965264780102,-22.9579715399141
"1668",1668,-43.1916514939326,-22.9579160192158
"1669",1669,-43.1867765250065,-22.9578603488179
"1670",1670,-43.1819015712727,-22.9578045287226
"1671",1671,-43.177026632772,-22.9577485589316
"1672",1672,-43.1721517095451,-22.9576924394469
"1673",1673,-43.1672768016329,-22.9576361702704
"1674",1674,-43.1624019090761,-22.9575797514039
"1675",1675,-43.7255799816027,-22.9591952379387
"1676",1676,-43.7207037360592,-22.959155977185
"1677",1677,-43.7158275012383,-22.9591165665852
"1678",1678,-43.710951277181,-22.9590770061408
"1679",1679,-43.706075063928,-22.9590372958529
"1680",1680,-43.7011988615202,-22.9589974357231
"1681",1681,-43.6963226699984,-22.9589574257525
"1682",1682,-43.6914464894035,-22.9589172659427
"1683",1683,-43.6865703197762,-22.9588769562949
"1684",1684,-43.6816941611575,-22.9588364968106
"1685",1685,-43.6768180135881,-22.958795887491
"1686",1686,-43.6719418771088,-22.9587551283377
"1687",1687,-43.6670657517606,-22.9587142193519
"1688",1688,-43.6621896375842,-22.958673160535
"1689",1689,-43.6573135346204,-22.9586319518885
"1690",1690,-43.6524374429102,-22.9585905934138
"1691",1691,-43.6475613624942,-22.9585490851123
"1692",1692,-43.6426852934133,-22.9585074269853
"1693",1693,-43.6378092357085,-22.9584656190342
"1694",1694,-43.6329331894203,-22.9584236612607
"1695",1695,-43.6280571545898,-22.9583815536659
"1696",1696,-43.6231811312578,-22.9583392962514
"1697",1697,-43.6183051194649,-22.9582968890186
"1698",1698,-43.6134291192522,-22.9582543319689
"1699",1699,-43.6085531306603,-22.9582116251039
"1700",1700,-43.6036771537301,-22.9581687684248
"1701",1701,-43.5988011885025,-22.9581257619333
"1702",1702,-43.5939252350183,-22.9580826056307
"1703",1703,-43.5890492933182,-22.9580392995186
"1704",1704,-43.5841733634431,-22.9579958435983
"1705",1705,-43.5792974454338,-22.9579522378714
"1706",1706,-43.5744215393311,-22.9579084823394
"1707",1707,-43.5695456451759,-22.9578645770037
"1708",1708,-43.564669763009,-22.9578205218658
"1709",1709,-43.5597938928711,-22.9577763169273
"1710",1710,-43.5549180348031,-22.9577319621896
"1711",1711,-43.5500421888458,-22.9576874576542
"1712",1712,-43.5451663550401,-22.9576428033227
"1713",1713,-43.5402905334267,-22.9575979991966
"1714",1714,-43.5354147240464,-22.9575530452773
"1715",1715,-43.5305389269401,-22.9575079415665
"1716",1716,-43.5256631421486,-22.9574626880656
"1717",1717,-43.5207873697127,-22.9574172847762
"1718",1718,-43.5159116096731,-22.9573717316999
"1719",1719,-43.5110358620707,-22.9573260288381
"1720",1720,-43.5061601269464,-22.9572801761925
"1721",1721,-43.5012844043409,-22.9572341737645
"1722",1722,-43.496408694295,-22.9571880215558
"1723",1723,-43.4915329968496,-22.957141719568
"1724",1724,-43.4866573120454,-22.9570952678025
"1725",1725,-43.4817816399232,-22.957048666261
"1726",1726,-43.476905980524,-22.957001914945
"1727",1727,-43.4720303338883,-22.9569550138562
"1728",1728,-43.4671547000572,-22.9569079629962
"1729",1729,-43.4622790790713,-22.9568607623664
"1730",1730,-43.4574034709714,-22.9568134119687
"1731",1731,-43.4525278757985,-22.9567659118044
"1732",1732,-43.4476522935932,-22.9567182618754
"1733",1733,-43.4427767243965,-22.9566704621831
"1734",1734,-43.4379011682489,-22.9566225127292
"1735",1735,-43.4330256251915,-22.9565744135154
"1736",1736,-43.428150095265,-22.9565261645432
"1737",1737,-43.4232745785101,-22.9564777658144
"1738",1738,-43.4183990749677,-22.9564292173304
"1739",1739,-43.4135235846786,-22.9563805190932
"1740",1740,-43.4086481076835,-22.9563316711041
"1741",1741,-43.4037726440233,-22.956282673365
"1742",1742,-43.3988971937388,-22.9562335258775
"1743",1743,-43.3940217568707,-22.9561842286432
"1744",1744,-43.3891463334599,-22.9561347816638
"1745",1745,-43.3842709235471,-22.9560851849411
"1746",1746,-43.3793955271732,-22.9560354384766
"1747",1747,-43.3745201443789,-22.9559855422722
"1748",1748,-43.369644775205,-22.9559354963294
"1749",1749,-43.3647694196923,-22.95588530065
"1750",1750,-43.3598940778816,-22.9558349552356
"1751",1751,-43.3550187498137,-22.9557844600881
"1752",1752,-43.3501434355294,-22.9557338152091
"1753",1753,-43.3452681350695,-22.9556830206003
"1754",1754,-43.3403928484747,-22.9556320762635
"1755",1755,-43.3355175757858,-22.9555809822003
"1756",1756,-43.3306423170437,-22.9555297384126
"1757",1757,-43.3257670722891,-22.955478344902
"1758",1758,-43.3208918415628,-22.9554268016704
"1759",1759,-43.3160166249056,-22.9553751087194
"1760",1760,-43.3111414223583,-22.9553232660508
"1761",1761,-43.3062662339616,-22.9552712736664
"1762",1762,-43.3013910597563,-22.955219131568
"1763",1763,-43.2965158997832,-22.9551668397572
"1764",1764,-43.2916407540832,-22.955114398236
"1765",1765,-43.2867656226969,-22.955061807006
"1766",1766,-43.2818905056651,-22.9550090660691
"1767",1767,-43.2770154030287,-22.954956175427
"1768",1768,-43.2721403148284,-22.9549031350816
"1769",1769,-43.267265241105,-22.9548499450346
"1770",1770,-43.2623901818992,-22.9547966052879
"1771",1771,-43.2575151372519,-22.9547431158433
"1772",1772,-43.2526401072038,-22.9546894767025
"1773",1773,-43.2477650917957,-22.9546356878675
"1774",1774,-43.2428900910684,-22.95458174934
"1775",1775,-43.2380151050625,-22.9545276611218
"1776",1776,-43.233140133819,-22.9544734232149
"1777",1777,-43.2282651773786,-22.954419035621
"1778",1778,-43.223390235782,-22.954364498342
"1779",1779,-43.21851530907,-22.9543098113797
"1780",1780,-43.2136403972835,-22.9542549747361
"1781",1781,-43.208765500463,-22.9541999884129
"1782",1782,-43.2038906186495,-22.9541448524121
"1783",1783,-43.1990157518837,-22.9540895667354
"1784",1784,-43.1941409002064,-22.9540341313849
"1785",1785,-43.1892660636583,-22.9539785463623
"1786",1786,-43.1843912422801,-22.9539228116696
"1787",1787,-43.1795164361128,-22.9538669273086
"1788",1788,-43.1746416451969,-22.9538108932812
"1789",1789,-43.1697668695733,-22.9537547095895
"1790",1790,-43.1648921092828,-22.9536983762351
"1791",1791,-43.7329308018774,-22.9553431907714
"1792",1792,-43.7280546804372,-22.9553041621814
"1793",1793,-43.723178569657,-22.9552649837717
"1794",1794,-43.7183024695778,-22.9552256555437
"1795",1795,-43.7134263802402,-22.9551861774986
"1796",1796,-43.7085503016852,-22.9551465496379
"1797",1797,-43.7036742339536,-22.9551067719628
"1798",1798,-43.6987981770863,-22.9550668444748
"1799",1799,-43.6939221311239,-22.9550267671752
"1800",1800,-43.6890460961074,-22.9549865400653
"1801",1801,-43.6841700720776,-22.9549461631465
"1802",1802,-43.6792940590753,-22.9549056364202
"1803",1803,-43.6744180571414,-22.9548649598878
"1804",1804,-43.6695420663166,-22.9548241335506
"1805",1805,-43.6646660866418,-22.95478315741
"1806",1806,-43.6597901181578,-22.9547420314675
"1807",1807,-43.6549141609054,-22.9547007557244
"1808",1808,-43.6500382149255,-22.9546593301821
"1809",1809,-43.6451622802588,-22.954617754842
"1810",1810,-43.6402863569463,-22.9545760297056
"1811",1811,-43.6354104450286,-22.9545341547743
"1812",1812,-43.6305345445466,-22.9544921300494
"1813",1813,-43.6256586555413,-22.9544499555324
"1814",1814,-43.6207827780532,-22.9544076312248
"1815",1815,-43.6159069121234,-22.954365157128
"1816",1816,-43.6110310577925,-22.9543225332434
"1817",1817,-43.6061552151015,-22.9542797595725
"1818",1818,-43.6012793840911,-22.9542368361168
"1819",1819,-43.5964035648021,-22.9541937628776
"1820",1820,-43.5915277572754,-22.9541505398564
"1821",1821,-43.5866519615517,-22.9541071670548
"1822",1822,-43.581776177672,-22.9540636444742
"1823",1823,-43.5769004056769,-22.9540199721161
"1824",1824,-43.5720246456073,-22.9539761499819
"1825",1825,-43.5671488975041,-22.9539321780732
"1826",1826,-43.562273161408,-22.9538880563914
"1827",1827,-43.5573974373599,-22.953843784938
"1828",1828,-43.5525217254005,-22.9537993637146
"1829",1829,-43.5476460255706,-22.9537547927227
"1830",1830,-43.5427703379111,-22.9537100719637
"1831",1831,-43.5378946624628,-22.9536652014392
"1832",1832,-43.5330189992665,-22.9536201811507
"1833",1833,-43.528143348363,-22.9535750110998
"1834",1834,-43.5232677097931,-22.9535296912879
"1835",1835,-43.5183920835976,-22.9534842217167
"1836",1836,-43.5135164698173,-22.9534386023876
"1837",1837,-43.508640868493,-22.9533928333023
"1838",1838,-43.5037652796655,-22.9533469144622
"1839",1839,-43.4988897033757,-22.9533008458689
"1840",1840,-43.4940141396642,-22.953254627524
"1841",1841,-43.489138588572,-22.9532082594292
"1842",1842,-43.4842630501398,-22.9531617415858
"1843",1843,-43.4793875244085,-22.9531150739955
"1844",1844,-43.4745120114188,-22.95306825666
"1845",1845,-43.4696365112115,-22.9530212895808
"1846",1846,-43.4647610238274,-22.9529741727594
"1847",1847,-43.4598855493073,-22.9529269061976
"1848",1848,-43.4550100876921,-22.9528794898968
"1849",1849,-43.4501346390225,-22.9528319238588
"1850",1850,-43.4452592033393,-22.9527842080851
"1851",1851,-43.4403837806833,-22.9527363425773
"1852",1852,-43.4355083710953,-22.9526883273371
"1853",1853,-43.4306329746161,-22.9526401623661
"1854",1854,-43.4257575912866,-22.952591847666
"1855",1855,-43.4208822211474,-22.9525433832383
"1856",1856,-43.4160068642393,-22.9524947690848
"1857",1857,-43.4111315206033,-22.9524460052071
"1858",1858,-43.40625619028,-22.9523970916068
"1859",1859,-43.4013808733103,-22.9523480282856
"1860",1860,-43.3965055697349,-22.9522988152451
"1861",1861,-43.3916302795946,-22.9522494524871
"1862",1862,-43.3867550029303,-22.9521999400132
"1863",1863,-43.3818797397827,-22.9521502778251
"1864",1864,-43.3770044901925,-22.9521004659245
"1865",1865,-43.3721292542007,-22.9520505043131
"1866",1866,-43.3672540318479,-22.9520003929926
"1867",1867,-43.362378823175,-22.9519501319646
"1868",1868,-43.3575036282227,-22.9518997212309
"1869",1869,-43.3526284470318,-22.9518491607932
"1870",1870,-43.3477532796432,-22.9517984506532
"1871",1871,-43.3428781260975,-22.9517475908127
"1872",1872,-43.3380029864356,-22.9516965812733
"1873",1873,-43.3331278606982,-22.9516454220369
"1874",1874,-43.3282527489262,-22.951594113105
"1875",1875,-43.3233776511603,-22.9515426544796
"1876",1876,-43.3185025674413,-22.9514910461622
"1877",1877,-43.31362749781,-22.9514392881548
"1878",1878,-43.3087524423071,-22.951387380459
"1879",1879,-43.3038774009734,-22.9513353230766
"1880",1880,-43.2990023738498,-22.9512831160093
"1881",1881,-43.2941273609769,-22.951230759259
"1882",1882,-43.2892523623955,-22.9511782528275
"1883",1883,-43.2843773781465,-22.9511255967164
"1884",1884,-43.2795024082706,-22.9510727909276
"1885",1885,-43.2746274528086,-22.951019835463
"1886",1886,-43.2697525118012,-22.9509667303242
"1887",1887,-43.2648775852893,-22.9509134755131
"1888",1888,-43.2600026733135,-22.9508600710315
"1889",1889,-43.2551277759147,-22.9508065168812
"1890",1890,-43.2502528931336,-22.950752813064
"1891",1891,-43.245378025011,-22.9506989595818
"1892",1892,-43.2405031715877,-22.9506449564364
"1893",1893,-43.2356283329044,-22.9505908036297
"1894",1894,-43.2307535090019,-22.9505365011633
"1895",1895,-43.2258786999209,-22.9504820490393
"1896",1896,-43.2210039057024,-22.9504274472594
"1897",1897,-43.2161291263868,-22.9503726958256
"1898",1898,-43.2112543620152,-22.9503177947396
"1899",1899,-43.2063796126282,-22.9502627440034
"1900",1900,-43.2015048782665,-22.9502075436187
"1901",1901,-43.1966301589711,-22.9501521935875
"1902",1902,-43.1917554547825,-22.9500966939117
"1903",1903,-43.1868807657415,-22.9500410445932
"1904",1904,-43.1820060918891,-22.9499852456337
"1905",1905,-43.1771314332657,-22.9499292970353
"1906",1906,-43.1673821618697,-22.9498169509292
"1907",1907,-43.1625075491785,-22.9497605534253
"1908",1908,-43.1576329518795,-22.9497040062901
"1909",1909,-43.1527583700135,-22.9496473095254
"1910",1910,-43.735405220521,-22.951451985883
"1911",1911,-43.7305292338468,-22.9514130395808
"1912",1912,-43.725653257811,-22.9513739434867
"1913",1913,-43.7207772924543,-22.9513346976019
"1914",1914,-43.7159013378175,-22.9512953019279
"1915",1915,-43.7110253939415,-22.9512557564658
"1916",1916,-43.7061494608671,-22.9512160612171
"1917",1917,-43.7012735386351,-22.9511762161832
"1918",1918,-43.6963976272863,-22.9511362213653
"1919",1919,-43.6915217268616,-22.9510960767648
"1920",1920,-43.6866458374017,-22.9510557823831
"1921",1921,-43.6817699589476,-22.9510153382216
"1922",1922,-43.6768940915399,-22.9509747442817
"1923",1923,-43.6720182352196,-22.9509340005646
"1924",1924,-43.6671423900274,-22.9508931070719
"1925",1925,-43.6622665560042,-22.9508520638048
"1926",1926,-43.6573907331907,-22.9508108707649
"1927",1927,-43.6525149216279,-22.9507695279534
"1928",1928,-43.6476391213564,-22.9507280353719
"1929",1929,-43.6427633324172,-22.9506863930216
"1930",1930,-43.6378875548511,-22.950644600904
"1931",1931,-43.6330117886988,-22.9506026590206
"1932",1932,-43.6281360340011,-22.9505605673728
"1933",1933,-43.6232602907989,-22.9505183259619
"1934",1934,-43.6183845591331,-22.9504759347895
"1935",1935,-43.6135088390443,-22.950433393857
"1936",1936,-43.6086331305735,-22.9503907031657
"1937",1937,-43.6037574337613,-22.9503478627172
"1938",1938,-43.5988817486488,-22.950304872513
"1939",1939,-43.5940060752765,-22.9502617325544
"1940",1940,-43.5891304136854,-22.950218442843
"1941",1941,-43.5842547639163,-22.9501750033802
"1942",1942,-43.57937912601,-22.9501314141675
"1943",1943,-43.5745035000072,-22.9500876752064
"1944",1944,-43.5696278859488,-22.9500437864983
"1945",1945,-43.5647522838756,-22.9499997480448
"1946",1946,-43.5598766938284,-22.9499555598474
"1947",1947,-43.5550011158481,-22.9499112219075
"1948",1948,-43.5501255499753,-22.9498667342266
"1949",1949,-43.5452499962509,-22.9498220968064
"1950",1950,-43.5403744547157,-22.9497773096482
"1951",1951,-43.5354989254106,-22.9497323727536
"1952",1952,-43.5306234083762,-22.9496872861242
